,time,Available_energy_sources
4903,2017-07-24 07:00:00,"[{'vehicle_id': 555, 'energy': 37.03120279304424}]"
4904,2017-07-24 08:00:00,"[{'vehicle_id': 555, 'energy': 40.73120279304424}]"
4905,2017-07-24 09:00:00,"[{'vehicle_id': 555, 'energy': 44.431202793044235}]"
4906,2017-07-24 10:00:00,"[{'vehicle_id': 555, 'energy': 48.13120279304424}]"
4907,2017-07-24 11:00:00,"[{'vehicle_id': 555, 'energy': 51.83120279304424}]"
4908,2017-07-24 12:00:00,"[{'vehicle_id': 555, 'energy': 55.53120279304424}]"
4909,2017-07-24 13:00:00,"[{'vehicle_id': 555, 'energy': 59.23120279304424}, {'vehicle_id': 556, 'energy': 51.01251527803815}]"
4910,2017-07-24 14:00:00,"[{'vehicle_id': 555, 'energy': 62.931202793044235}, {'vehicle_id': 556, 'energy': 54.712515278038154}]"
4911,2017-07-24 15:00:00,"[{'vehicle_id': 555, 'energy': 66.63120279304424}, {'vehicle_id': 556, 'energy': 58.41251527803815}]"
4912,2017-07-24 16:00:00,"[{'vehicle_id': 555, 'energy': 70.33120279304424}, {'vehicle_id': 556, 'energy': 62.11251527803815}]"
4913,2017-07-24 17:00:00,"[{'vehicle_id': 555, 'energy': 74.03120279304423}, {'vehicle_id': 556, 'energy': 65.81251527803815}]"
4914,2017-07-24 18:00:00,"[{'vehicle_id': 555, 'energy': 77.73120279304425}, {'vehicle_id': 556, 'energy': 69.51251527803815}]"
4915,2017-07-24 19:00:00,"[{'vehicle_id': 555, 'energy': 81.43120279304424}, {'vehicle_id': 556, 'energy': 73.21251527803815}]"
4916,2017-07-24 20:00:00,"[{'vehicle_id': 556, 'energy': 76.91251527803816}]"
4917,2017-07-24 21:00:00,"[{'vehicle_id': 556, 'energy': 80.61251527803816}]"
4918,2017-07-24 22:00:00,"[{'vehicle_id': 556, 'energy': 84.31251527803815}]"
4919,2017-07-24 23:00:00,"[{'vehicle_id': 556, 'energy': 88.01251527803815}]"
4920,2017-07-25 00:00:00,"[{'vehicle_id': 556, 'energy': 91.71251527803815}]"
4921,2017-07-25 01:00:00,"[{'vehicle_id': 556, 'energy': 95.41251527803816}]"
4922,2017-07-25 02:00:00,"[{'vehicle_id': 556, 'energy': 99.11251527803816}]"
4923,2017-07-25 03:00:00,"[{'vehicle_id': 556, 'energy': 100}]"
4924,2017-07-25 04:00:00,[]
4925,2017-07-25 05:00:00,[]
4926,2017-07-25 06:00:00,[]
4927,2017-07-25 07:00:00,[]
4928,2017-07-25 08:00:00,[]
4929,2017-07-25 09:00:00,[]
4930,2017-07-25 10:00:00,[]
4931,2017-07-25 11:00:00,[]
4932,2017-07-25 12:00:00,[]
4933,2017-07-25 13:00:00,[]
4934,2017-07-25 14:00:00,[]
4935,2017-07-25 15:00:00,[]
4936,2017-07-25 16:00:00,[]
4937,2017-07-25 17:00:00,[]
4938,2017-07-25 18:00:00,[]
4939,2017-07-25 19:00:00,[]
4940,2017-07-25 20:00:00,[]
4941,2017-07-25 21:00:00,[]
4942,2017-07-25 22:00:00,[]
4943,2017-07-25 23:00:00,[]
4944,2017-07-26 00:00:00,[]
4945,2017-07-26 01:00:00,[]
4946,2017-07-26 02:00:00,[]
4947,2017-07-26 03:00:00,[]
4948,2017-07-26 04:00:00,[]
4949,2017-07-26 05:00:00,[]
4950,2017-07-26 06:00:00,[]
4951,2017-07-26 07:00:00,[]
4952,2017-07-26 08:00:00,"[{'vehicle_id': 557, 'energy': 32.46875875161991}]"
4953,2017-07-26 09:00:00,"[{'vehicle_id': 557, 'energy': 36.16875875161991}]"
4954,2017-07-26 10:00:00,"[{'vehicle_id': 557, 'energy': 39.86875875161991}]"
4955,2017-07-26 11:00:00,"[{'vehicle_id': 557, 'energy': 43.56875875161991}]"
4956,2017-07-26 12:00:00,"[{'vehicle_id': 557, 'energy': 47.26875875161991}]"
4957,2017-07-26 13:00:00,"[{'vehicle_id': 557, 'energy': 50.96875875161991}]"
4958,2017-07-26 14:00:00,"[{'vehicle_id': 557, 'energy': 54.66875875161991}, {'vehicle_id': 558, 'energy': 60.316123485946434}]"
4959,2017-07-26 15:00:00,"[{'vehicle_id': 557, 'energy': 58.36875875161991}, {'vehicle_id': 558, 'energy': 64.01612348594644}]"
4960,2017-07-26 16:00:00,"[{'vehicle_id': 557, 'energy': 62.06875875161991}, {'vehicle_id': 558, 'energy': 67.71612348594644}, {'vehicle_id': 559, 'energy': 50.73145994851049}]"
4961,2017-07-26 17:00:00,"[{'vehicle_id': 557, 'energy': 65.76875875161991}, {'vehicle_id': 558, 'energy': 71.41612348594643}, {'vehicle_id': 559, 'energy': 54.43145994851049}]"
4962,2017-07-26 18:00:00,"[{'vehicle_id': 557, 'energy': 69.4687587516199}, {'vehicle_id': 558, 'energy': 75.11612348594643}, {'vehicle_id': 559, 'energy': 58.13145994851049}]"
4963,2017-07-26 19:00:00,"[{'vehicle_id': 557, 'energy': 73.16875875161992}, {'vehicle_id': 558, 'energy': 78.81612348594643}, {'vehicle_id': 559, 'energy': 61.83145994851049}]"
4964,2017-07-26 20:00:00,"[{'vehicle_id': 558, 'energy': 82.51612348594644}, {'vehicle_id': 559, 'energy': 65.53145994851049}]"
4965,2017-07-26 21:00:00,"[{'vehicle_id': 558, 'energy': 86.21612348594644}, {'vehicle_id': 559, 'energy': 69.23145994851049}]"
4966,2017-07-26 22:00:00,"[{'vehicle_id': 558, 'energy': 89.91612348594643}, {'vehicle_id': 559, 'energy': 72.9314599485105}]"
4967,2017-07-26 23:00:00,"[{'vehicle_id': 558, 'energy': 93.61612348594645}, {'vehicle_id': 559, 'energy': 76.6314599485105}, {'vehicle_id': 560, 'energy': 38.593862981097224}]"
4968,2017-07-27 00:00:00,"[{'vehicle_id': 558, 'energy': 97.31612348594643}, {'vehicle_id': 559, 'energy': 80.33145994851048}, {'vehicle_id': 560, 'energy': 42.29386298109723}]"
4969,2017-07-27 01:00:00,"[{'vehicle_id': 558, 'energy': 100}, {'vehicle_id': 559, 'energy': 84.0314599485105}, {'vehicle_id': 560, 'energy': 45.99386298109722}]"
4970,2017-07-27 02:00:00,"[{'vehicle_id': 559, 'energy': 87.73145994851049}, {'vehicle_id': 560, 'energy': 49.693862981097226}]"
4971,2017-07-27 03:00:00,"[{'vehicle_id': 560, 'energy': 53.39386298109723}]"
4972,2017-07-27 04:00:00,"[{'vehicle_id': 560, 'energy': 57.093862981097224}]"
4973,2017-07-27 05:00:00,"[{'vehicle_id': 560, 'energy': 60.79386298109723}]"
4974,2017-07-27 06:00:00,"[{'vehicle_id': 560, 'energy': 64.49386298109722}]"
4975,2017-07-27 07:00:00,"[{'vehicle_id': 560, 'energy': 68.19386298109723}]"
4976,2017-07-27 08:00:00,[]
4977,2017-07-27 09:00:00,"[{'vehicle_id': 561, 'energy': 29.36043791742652}]"
4978,2017-07-27 10:00:00,"[{'vehicle_id': 561, 'energy': 33.06043791742652}]"
4979,2017-07-27 11:00:00,"[{'vehicle_id': 561, 'energy': 36.76043791742652}]"
4980,2017-07-27 12:00:00,"[{'vehicle_id': 561, 'energy': 40.46043791742652}]"
4981,2017-07-27 13:00:00,"[{'vehicle_id': 561, 'energy': 44.16043791742652}]"
4982,2017-07-27 14:00:00,"[{'vehicle_id': 561, 'energy': 47.86043791742652}]"
4983,2017-07-27 15:00:00,"[{'vehicle_id': 561, 'energy': 51.560437917426526}, {'vehicle_id': 562, 'energy': 28.667673057770116}]"
4984,2017-07-27 16:00:00,"[{'vehicle_id': 561, 'energy': 55.26043791742652}, {'vehicle_id': 562, 'energy': 32.36767305777012}]"
4985,2017-07-27 17:00:00,"[{'vehicle_id': 561, 'energy': 58.96043791742652}, {'vehicle_id': 562, 'energy': 36.067673057770115}]"
4986,2017-07-27 18:00:00,"[{'vehicle_id': 561, 'energy': 62.66043791742652}, {'vehicle_id': 562, 'energy': 39.76767305777012}]"
4987,2017-07-27 19:00:00,"[{'vehicle_id': 561, 'energy': 66.36043791742652}, {'vehicle_id': 562, 'energy': 43.467673057770114}]"
4988,2017-07-27 20:00:00,"[{'vehicle_id': 561, 'energy': 70.06043791742653}, {'vehicle_id': 562, 'energy': 47.167673057770116}]"
4989,2017-07-27 21:00:00,"[{'vehicle_id': 561, 'energy': 73.76043791742653}, {'vehicle_id': 562, 'energy': 50.86767305777012}]"
4990,2017-07-27 22:00:00,"[{'vehicle_id': 561, 'energy': 77.46043791742652}, {'vehicle_id': 562, 'energy': 54.56767305777012}]"
4991,2017-07-27 23:00:00,"[{'vehicle_id': 561, 'energy': 81.16043791742652}, {'vehicle_id': 562, 'energy': 58.26767305777012}]"
4992,2017-07-28 00:00:00,"[{'vehicle_id': 561, 'energy': 84.86043791742652}]"
4993,2017-07-28 01:00:00,[]
4994,2017-07-28 02:00:00,[]
4995,2017-07-28 03:00:00,[]
4996,2017-07-28 04:00:00,[]
4997,2017-07-28 05:00:00,[]
4998,2017-07-28 06:00:00,[]
4999,2017-07-28 07:00:00,[]
5000,2017-07-28 08:00:00,[]
5001,2017-07-28 09:00:00,[]
5002,2017-07-28 10:00:00,"[{'vehicle_id': 563, 'energy': 30.004439269379468}]"
5003,2017-07-28 11:00:00,"[{'vehicle_id': 563, 'energy': 33.70443926937947}]"
5004,2017-07-28 12:00:00,"[{'vehicle_id': 563, 'energy': 37.404439269379466}]"
5005,2017-07-28 13:00:00,"[{'vehicle_id': 563, 'energy': 41.10443926937947}]"
5006,2017-07-28 14:00:00,"[{'vehicle_id': 563, 'energy': 44.80443926937947}]"
5007,2017-07-28 15:00:00,"[{'vehicle_id': 563, 'energy': 48.50443926937947}]"
5008,2017-07-28 16:00:00,"[{'vehicle_id': 563, 'energy': 52.20443926937947}]"
5009,2017-07-28 17:00:00,"[{'vehicle_id': 563, 'energy': 55.904439269379466}]"
5010,2017-07-28 18:00:00,"[{'vehicle_id': 563, 'energy': 59.60443926937947}, {'vehicle_id': 564, 'energy': 33.17382375330845}]"
5011,2017-07-28 19:00:00,"[{'vehicle_id': 563, 'energy': 63.30443926937947}, {'vehicle_id': 564, 'energy': 36.87382375330845}]"
5012,2017-07-28 20:00:00,"[{'vehicle_id': 563, 'energy': 67.00443926937947}, {'vehicle_id': 564, 'energy': 40.573823753308446}]"
5013,2017-07-28 21:00:00,"[{'vehicle_id': 563, 'energy': 70.70443926937946}, {'vehicle_id': 564, 'energy': 44.27382375330845}]"
5014,2017-07-28 22:00:00,"[{'vehicle_id': 563, 'energy': 74.40443926937948}, {'vehicle_id': 564, 'energy': 47.97382375330845}]"
5015,2017-07-28 23:00:00,"[{'vehicle_id': 564, 'energy': 51.67382375330845}]"
5016,2017-07-29 00:00:00,"[{'vehicle_id': 564, 'energy': 55.37382375330845}]"
5017,2017-07-29 01:00:00,"[{'vehicle_id': 564, 'energy': 59.073823753308446}]"
5018,2017-07-29 02:00:00,"[{'vehicle_id': 564, 'energy': 62.77382375330845}]"
5019,2017-07-29 03:00:00,"[{'vehicle_id': 564, 'energy': 66.47382375330845}]"
5020,2017-07-29 04:00:00,"[{'vehicle_id': 564, 'energy': 70.17382375330845}]"
5021,2017-07-29 05:00:00,"[{'vehicle_id': 564, 'energy': 73.87382375330844}]"
5022,2017-07-29 06:00:00,"[{'vehicle_id': 564, 'energy': 77.57382375330846}]"
5023,2017-07-29 07:00:00,"[{'vehicle_id': 564, 'energy': 81.27382375330845}]"
5024,2017-07-29 08:00:00,"[{'vehicle_id': 565, 'energy': 35.342326974472925}]"
5025,2017-07-29 09:00:00,"[{'vehicle_id': 565, 'energy': 39.04232697447293}]"
5026,2017-07-29 10:00:00,"[{'vehicle_id': 565, 'energy': 42.742326974472924}]"
5027,2017-07-29 11:00:00,"[{'vehicle_id': 565, 'energy': 46.44232697447293}]"
5028,2017-07-29 12:00:00,"[{'vehicle_id': 565, 'energy': 50.14232697447292}]"
5029,2017-07-29 13:00:00,"[{'vehicle_id': 565, 'energy': 53.842326974472925}]"
5030,2017-07-29 14:00:00,"[{'vehicle_id': 565, 'energy': 57.54232697447293}]"
5031,2017-07-29 15:00:00,"[{'vehicle_id': 565, 'energy': 61.24232697447293}]"
5032,2017-07-29 16:00:00,"[{'vehicle_id': 565, 'energy': 64.94232697447293}]"
5033,2017-07-29 17:00:00,"[{'vehicle_id': 565, 'energy': 68.64232697447292}]"
5034,2017-07-29 18:00:00,"[{'vehicle_id': 565, 'energy': 72.34232697447293}]"
5035,2017-07-29 19:00:00,"[{'vehicle_id': 565, 'energy': 76.04232697447293}]"
5036,2017-07-29 20:00:00,"[{'vehicle_id': 565, 'energy': 79.74232697447293}]"
5037,2017-07-29 21:00:00,"[{'vehicle_id': 565, 'energy': 83.44232697447293}]"
5038,2017-07-29 22:00:00,"[{'vehicle_id': 565, 'energy': 87.14232697447292}]"
5039,2017-07-29 23:00:00,"[{'vehicle_id': 565, 'energy': 90.84232697447293}]"
5040,2017-07-30 00:00:00,[]
5041,2017-07-30 01:00:00,[]
5042,2017-07-30 02:00:00,[]
5043,2017-07-30 03:00:00,[]
5044,2017-07-30 04:00:00,[]
5045,2017-07-30 05:00:00,[]
5046,2017-07-30 06:00:00,[]
5047,2017-07-30 07:00:00,[]
5048,2017-07-30 08:00:00,[]
5049,2017-07-30 09:00:00,"[{'vehicle_id': 566, 'energy': 44.87794496878241}]"
5050,2017-07-30 10:00:00,"[{'vehicle_id': 566, 'energy': 48.57794496878241}, {'vehicle_id': 567, 'energy': 45.517273045005155}]"
5051,2017-07-30 11:00:00,"[{'vehicle_id': 566, 'energy': 52.27794496878241}, {'vehicle_id': 567, 'energy': 49.21727304500516}]"
5052,2017-07-30 12:00:00,"[{'vehicle_id': 566, 'energy': 55.97794496878241}, {'vehicle_id': 567, 'energy': 52.91727304500515}]"
5053,2017-07-30 13:00:00,"[{'vehicle_id': 566, 'energy': 59.67794496878241}, {'vehicle_id': 567, 'energy': 56.617273045005156}]"
5054,2017-07-30 14:00:00,"[{'vehicle_id': 566, 'energy': 63.37794496878241}, {'vehicle_id': 567, 'energy': 60.31727304500515}]"
5055,2017-07-30 15:00:00,"[{'vehicle_id': 566, 'energy': 67.07794496878242}, {'vehicle_id': 567, 'energy': 64.01727304500515}]"
5056,2017-07-30 16:00:00,"[{'vehicle_id': 566, 'energy': 70.7779449687824}, {'vehicle_id': 567, 'energy': 67.71727304500516}]"
5057,2017-07-30 17:00:00,"[{'vehicle_id': 566, 'energy': 74.47794496878241}, {'vehicle_id': 567, 'energy': 71.41727304500516}]"
5058,2017-07-30 18:00:00,"[{'vehicle_id': 566, 'energy': 78.17794496878241}, {'vehicle_id': 567, 'energy': 75.11727304500516}, {'vehicle_id': 568, 'energy': 42.39810711814305}]"
5059,2017-07-30 19:00:00,"[{'vehicle_id': 566, 'energy': 81.8779449687824}, {'vehicle_id': 567, 'energy': 78.81727304500515}, {'vehicle_id': 568, 'energy': 46.098107118143055}]"
5060,2017-07-30 20:00:00,"[{'vehicle_id': 567, 'energy': 82.51727304500515}, {'vehicle_id': 568, 'energy': 49.79810711814305}]"
5061,2017-07-30 21:00:00,"[{'vehicle_id': 567, 'energy': 86.21727304500516}, {'vehicle_id': 568, 'energy': 53.498107118143054}]"
5062,2017-07-30 22:00:00,"[{'vehicle_id': 567, 'energy': 89.91727304500516}, {'vehicle_id': 568, 'energy': 57.19810711814306}]"
5063,2017-07-30 23:00:00,"[{'vehicle_id': 568, 'energy': 60.89810711814305}]"
5064,2017-07-31 00:00:00,"[{'vehicle_id': 568, 'energy': 64.59810711814305}]"
5065,2017-07-31 01:00:00,"[{'vehicle_id': 568, 'energy': 68.29810711814305}]"
5066,2017-07-31 02:00:00,"[{'vehicle_id': 568, 'energy': 71.99810711814305}]"
5067,2017-07-31 03:00:00,"[{'vehicle_id': 568, 'energy': 75.69810711814306}]"
5068,2017-07-31 04:00:00,"[{'vehicle_id': 568, 'energy': 79.39810711814306}]"
5069,2017-07-31 05:00:00,"[{'vehicle_id': 568, 'energy': 83.09810711814305}, {'vehicle_id': 569, 'energy': 40.9600626796594}]"
5070,2017-07-31 06:00:00,"[{'vehicle_id': 568, 'energy': 86.79810711814307}, {'vehicle_id': 569, 'energy': 44.660062679659404}]"
5071,2017-07-31 07:00:00,"[{'vehicle_id': 568, 'energy': 90.49810711814305}, {'vehicle_id': 569, 'energy': 48.3600626796594}]"
5072,2017-07-31 08:00:00,"[{'vehicle_id': 568, 'energy': 94.19810711814306}, {'vehicle_id': 569, 'energy': 52.0600626796594}]"
5073,2017-07-31 09:00:00,"[{'vehicle_id': 568, 'energy': 97.89810711814306}, {'vehicle_id': 569, 'energy': 55.7600626796594}]"
5074,2017-07-31 10:00:00,"[{'vehicle_id': 568, 'energy': 100}, {'vehicle_id': 569, 'energy': 59.4600626796594}]"
5075,2017-07-31 11:00:00,"[{'vehicle_id': 568, 'energy': 100}, {'vehicle_id': 569, 'energy': 63.160062679659404}]"
5076,2017-07-31 12:00:00,"[{'vehicle_id': 569, 'energy': 66.8600626796594}]"
5077,2017-07-31 13:00:00,"[{'vehicle_id': 569, 'energy': 70.56006267965941}, {'vehicle_id': 570, 'energy': 46.37474726821972}, {'vehicle_id': 571, 'energy': 37.17182278706764}]"
5078,2017-07-31 14:00:00,"[{'vehicle_id': 569, 'energy': 74.2600626796594}, {'vehicle_id': 570, 'energy': 50.074747268219724}, {'vehicle_id': 571, 'energy': 40.87182278706764}]"
5079,2017-07-31 15:00:00,"[{'vehicle_id': 569, 'energy': 77.9600626796594}, {'vehicle_id': 570, 'energy': 53.77474726821972}, {'vehicle_id': 571, 'energy': 44.57182278706764}]"
5080,2017-07-31 16:00:00,"[{'vehicle_id': 570, 'energy': 57.47474726821972}, {'vehicle_id': 571, 'energy': 48.27182278706764}]"
5081,2017-07-31 17:00:00,"[{'vehicle_id': 570, 'energy': 61.17474726821972}, {'vehicle_id': 571, 'energy': 51.97182278706764}]"
5082,2017-07-31 18:00:00,"[{'vehicle_id': 570, 'energy': 64.87474726821972}, {'vehicle_id': 571, 'energy': 55.67182278706764}]"
5083,2017-07-31 19:00:00,"[{'vehicle_id': 570, 'energy': 68.57474726821972}, {'vehicle_id': 571, 'energy': 59.37182278706764}]"
5084,2017-07-31 20:00:00,"[{'vehicle_id': 570, 'energy': 72.27474726821973}, {'vehicle_id': 571, 'energy': 63.071822787067646}]"
5085,2017-07-31 21:00:00,"[{'vehicle_id': 570, 'energy': 75.97474726821972}, {'vehicle_id': 571, 'energy': 66.77182278706763}]"
5086,2017-07-31 22:00:00,"[{'vehicle_id': 570, 'energy': 79.67474726821973}]"
5087,2017-07-31 23:00:00,"[{'vehicle_id': 570, 'energy': 83.37474726821972}]"
5088,2017-08-01 00:00:00,"[{'vehicle_id': 570, 'energy': 87.07474726821972}, {'vehicle_id': 572, 'energy': 48.102832514026574}]"
5089,2017-08-01 01:00:00,"[{'vehicle_id': 570, 'energy': 90.77474726821973}, {'vehicle_id': 572, 'energy': 51.802832514026576}]"
5090,2017-08-01 02:00:00,"[{'vehicle_id': 570, 'energy': 94.47474726821972}, {'vehicle_id': 572, 'energy': 55.50283251402657}]"
5091,2017-08-01 03:00:00,"[{'vehicle_id': 570, 'energy': 98.17474726821973}, {'vehicle_id': 572, 'energy': 59.202832514026575}]"
5092,2017-08-01 04:00:00,"[{'vehicle_id': 570, 'energy': 100}, {'vehicle_id': 572, 'energy': 62.90283251402657}]"
5093,2017-08-01 05:00:00,"[{'vehicle_id': 570, 'energy': 100}, {'vehicle_id': 572, 'energy': 66.60283251402657}]"
5094,2017-08-01 06:00:00,"[{'vehicle_id': 572, 'energy': 70.30283251402658}]"
5095,2017-08-01 07:00:00,"[{'vehicle_id': 572, 'energy': 74.00283251402658}]"
5096,2017-08-01 08:00:00,"[{'vehicle_id': 572, 'energy': 77.70283251402657}]"
5097,2017-08-01 09:00:00,"[{'vehicle_id': 572, 'energy': 81.40283251402658}, {'vehicle_id': 573, 'energy': 32.388721796243274}]"
5098,2017-08-01 10:00:00,"[{'vehicle_id': 572, 'energy': 85.10283251402657}, {'vehicle_id': 573, 'energy': 36.08872179624328}]"
5099,2017-08-01 11:00:00,"[{'vehicle_id': 572, 'energy': 88.80283251402658}, {'vehicle_id': 573, 'energy': 39.78872179624327}]"
5100,2017-08-01 12:00:00,"[{'vehicle_id': 572, 'energy': 92.50283251402658}, {'vehicle_id': 573, 'energy': 43.488721796243276}]"
5101,2017-08-01 13:00:00,"[{'vehicle_id': 572, 'energy': 96.20283251402657}, {'vehicle_id': 573, 'energy': 47.18872179624327}]"
5102,2017-08-01 14:00:00,"[{'vehicle_id': 573, 'energy': 50.888721796243274}]"
5103,2017-08-01 15:00:00,"[{'vehicle_id': 573, 'energy': 54.58872179624328}]"
5104,2017-08-01 16:00:00,"[{'vehicle_id': 573, 'energy': 58.28872179624328}, {'vehicle_id': 574, 'energy': 39.222699506353024}]"
5105,2017-08-01 17:00:00,"[{'vehicle_id': 573, 'energy': 61.988721796243276}, {'vehicle_id': 574, 'energy': 42.92269950635303}]"
5106,2017-08-01 18:00:00,"[{'vehicle_id': 573, 'energy': 65.68872179624327}, {'vehicle_id': 574, 'energy': 46.62269950635302}]"
5107,2017-08-01 19:00:00,"[{'vehicle_id': 573, 'energy': 69.38872179624327}, {'vehicle_id': 574, 'energy': 50.322699506353025}]"
5108,2017-08-01 20:00:00,"[{'vehicle_id': 574, 'energy': 54.02269950635302}, {'vehicle_id': 575, 'energy': 34.418989655763184}]"
5109,2017-08-01 21:00:00,"[{'vehicle_id': 574, 'energy': 57.722699506353024}, {'vehicle_id': 575, 'energy': 38.11898965576319}]"
5110,2017-08-01 22:00:00,"[{'vehicle_id': 574, 'energy': 61.42269950635303}, {'vehicle_id': 575, 'energy': 41.81898965576318}]"
5111,2017-08-01 23:00:00,"[{'vehicle_id': 574, 'energy': 65.12269950635303}, {'vehicle_id': 575, 'energy': 45.518989655763185}]"
5112,2017-08-02 00:00:00,"[{'vehicle_id': 574, 'energy': 68.82269950635302}, {'vehicle_id': 575, 'energy': 49.21898965576318}]"
5113,2017-08-02 01:00:00,"[{'vehicle_id': 574, 'energy': 72.52269950635304}, {'vehicle_id': 575, 'energy': 52.918989655763184}]"
5114,2017-08-02 02:00:00,"[{'vehicle_id': 575, 'energy': 56.61898965576319}]"
5115,2017-08-02 03:00:00,"[{'vehicle_id': 575, 'energy': 60.31898965576319}]"
5116,2017-08-02 04:00:00,"[{'vehicle_id': 575, 'energy': 64.01898965576319}]"
5117,2017-08-02 05:00:00,"[{'vehicle_id': 575, 'energy': 67.71898965576318}]"
5118,2017-08-02 06:00:00,"[{'vehicle_id': 575, 'energy': 71.41898965576318}]"
5119,2017-08-02 07:00:00,"[{'vehicle_id': 575, 'energy': 75.11898965576319}]"
5120,2017-08-02 08:00:00,"[{'vehicle_id': 575, 'energy': 78.81898965576319}]"
5121,2017-08-02 09:00:00,[]
5122,2017-08-02 10:00:00,[]
5123,2017-08-02 11:00:00,[]
5124,2017-08-02 12:00:00,"[{'vehicle_id': 576, 'energy': 42.15235091466932}, {'vehicle_id': 577, 'energy': 32.07985193588943}]"
5125,2017-08-02 13:00:00,"[{'vehicle_id': 576, 'energy': 45.85235091466932}, {'vehicle_id': 577, 'energy': 35.77985193588943}]"
5126,2017-08-02 14:00:00,"[{'vehicle_id': 576, 'energy': 49.55235091466932}, {'vehicle_id': 577, 'energy': 39.47985193588943}]"
5127,2017-08-02 15:00:00,"[{'vehicle_id': 576, 'energy': 53.25235091466932}, {'vehicle_id': 577, 'energy': 43.17985193588943}]"
5128,2017-08-02 16:00:00,"[{'vehicle_id': 576, 'energy': 56.952350914669324}, {'vehicle_id': 577, 'energy': 46.879851935889434}, {'vehicle_id': 578, 'energy': 43.879979925276515}]"
5129,2017-08-02 17:00:00,"[{'vehicle_id': 576, 'energy': 60.65235091466932}, {'vehicle_id': 577, 'energy': 50.57985193588943}, {'vehicle_id': 578, 'energy': 47.57997992527652}]"
5130,2017-08-02 18:00:00,"[{'vehicle_id': 576, 'energy': 64.35235091466933}, {'vehicle_id': 577, 'energy': 54.27985193588943}, {'vehicle_id': 578, 'energy': 51.279979925276514}]"
5131,2017-08-02 19:00:00,"[{'vehicle_id': 576, 'energy': 68.05235091466932}, {'vehicle_id': 577, 'energy': 57.97985193588943}, {'vehicle_id': 578, 'energy': 54.97997992527652}]"
5132,2017-08-02 20:00:00,"[{'vehicle_id': 576, 'energy': 71.75235091466932}, {'vehicle_id': 577, 'energy': 61.67985193588943}, {'vehicle_id': 578, 'energy': 58.67997992527651}]"
5133,2017-08-02 21:00:00,"[{'vehicle_id': 576, 'energy': 75.45235091466932}, {'vehicle_id': 577, 'energy': 65.37985193588943}, {'vehicle_id': 578, 'energy': 62.379979925276515}]"
5134,2017-08-02 22:00:00,"[{'vehicle_id': 576, 'energy': 79.15235091466931}, {'vehicle_id': 577, 'energy': 69.07985193588942}, {'vehicle_id': 578, 'energy': 66.07997992527652}]"
5135,2017-08-02 23:00:00,"[{'vehicle_id': 576, 'energy': 82.85235091466933}, {'vehicle_id': 577, 'energy': 72.77985193588944}, {'vehicle_id': 578, 'energy': 69.77997992527652}]"
5136,2017-08-03 00:00:00,"[{'vehicle_id': 576, 'energy': 86.55235091466932}, {'vehicle_id': 577, 'energy': 76.47985193588943}, {'vehicle_id': 578, 'energy': 73.47997992527652}]"
5137,2017-08-03 01:00:00,"[{'vehicle_id': 577, 'energy': 80.17985193588943}, {'vehicle_id': 578, 'energy': 77.17997992527651}]"
5138,2017-08-03 02:00:00,"[{'vehicle_id': 578, 'energy': 80.87997992527652}]"
5139,2017-08-03 03:00:00,"[{'vehicle_id': 578, 'energy': 84.57997992527652}]"
5140,2017-08-03 04:00:00,"[{'vehicle_id': 578, 'energy': 88.27997992527652}]"
5141,2017-08-03 05:00:00,"[{'vehicle_id': 578, 'energy': 91.97997992527652}]"
5142,2017-08-03 06:00:00,"[{'vehicle_id': 578, 'energy': 95.67997992527651}]"
5143,2017-08-03 07:00:00,"[{'vehicle_id': 578, 'energy': 99.37997992527652}]"
5144,2017-08-03 08:00:00,"[{'vehicle_id': 578, 'energy': 100}]"
5145,2017-08-03 09:00:00,[]
5146,2017-08-03 10:00:00,[]
5147,2017-08-03 11:00:00,[]
5148,2017-08-03 12:00:00,"[{'vehicle_id': 579, 'energy': 46.305135152267304}]"
5149,2017-08-03 13:00:00,"[{'vehicle_id': 579, 'energy': 50.00513515226731}]"
5150,2017-08-03 14:00:00,"[{'vehicle_id': 579, 'energy': 53.7051351522673}]"
5151,2017-08-03 15:00:00,"[{'vehicle_id': 579, 'energy': 57.405135152267306}]"
5152,2017-08-03 16:00:00,"[{'vehicle_id': 579, 'energy': 61.10513515226731}]"
5153,2017-08-03 17:00:00,"[{'vehicle_id': 579, 'energy': 64.8051351522673}]"
5154,2017-08-03 18:00:00,"[{'vehicle_id': 579, 'energy': 68.50513515226731}]"
5155,2017-08-03 19:00:00,"[{'vehicle_id': 579, 'energy': 72.2051351522673}]"
5156,2017-08-03 20:00:00,"[{'vehicle_id': 579, 'energy': 75.9051351522673}]"
5157,2017-08-03 21:00:00,"[{'vehicle_id': 579, 'energy': 79.60513515226731}]"
5158,2017-08-03 22:00:00,[]
5159,2017-08-03 23:00:00,[]
5160,2017-08-04 00:00:00,[]
5161,2017-08-04 01:00:00,[]
5162,2017-08-04 02:00:00,[]
5163,2017-08-04 03:00:00,[]
5164,2017-08-04 04:00:00,[]
5165,2017-08-04 05:00:00,[]
5166,2017-08-04 06:00:00,[]
5167,2017-08-04 07:00:00,[]
5168,2017-08-04 08:00:00,[]
5169,2017-08-04 09:00:00,"[{'vehicle_id': 580, 'energy': 42.55438378739934}]"
5170,2017-08-04 10:00:00,"[{'vehicle_id': 580, 'energy': 46.25438378739934}]"
