,time,Available_energy_sources
1701,2017-06-18 17:15:00,"[{'vehicle_id': 39, 'energy': 100}, {'vehicle_id': 40, 'energy': 61.030691024121495}, {'vehicle_id': 41, 'energy': 62.08380826458824}, {'vehicle_id': 42, 'energy': 75.94754513853243}]"
1702,2017-06-18 17:30:00,"[{'vehicle_id': 39, 'energy': 100}, {'vehicle_id': 40, 'energy': 61.95569102412149}, {'vehicle_id': 41, 'energy': 63.00880826458824}, {'vehicle_id': 42, 'energy': 76.87254513853243}]"
1703,2017-06-18 17:45:00,"[{'vehicle_id': 39, 'energy': 100}, {'vehicle_id': 40, 'energy': 62.88069102412149}, {'vehicle_id': 41, 'energy': 63.93380826458824}, {'vehicle_id': 42, 'energy': 77.79754513853243}]"
1704,2017-06-18 18:00:00,"[{'vehicle_id': 39, 'energy': 100}, {'vehicle_id': 40, 'energy': 63.805691024121494}, {'vehicle_id': 41, 'energy': 64.85880826458825}, {'vehicle_id': 42, 'energy': 78.72254513853242}]"
1705,2017-06-18 18:15:00,"[{'vehicle_id': 39, 'energy': 100}, {'vehicle_id': 40, 'energy': 64.7306910241215}, {'vehicle_id': 41, 'energy': 65.78380826458825}, {'vehicle_id': 42, 'energy': 79.64754513853244}]"
1706,2017-06-18 18:30:00,"[{'vehicle_id': 39, 'energy': 100}, {'vehicle_id': 40, 'energy': 65.6556910241215}, {'vehicle_id': 41, 'energy': 66.70880826458824}, {'vehicle_id': 42, 'energy': 80.57254513853243}]"
1707,2017-06-18 18:45:00,"[{'vehicle_id': 40, 'energy': 66.58069102412149}, {'vehicle_id': 41, 'energy': 67.63380826458824}, {'vehicle_id': 42, 'energy': 81.49754513853243}]"
1708,2017-06-18 19:00:00,"[{'vehicle_id': 40, 'energy': 67.50569102412149}, {'vehicle_id': 41, 'energy': 68.55880826458824}, {'vehicle_id': 42, 'energy': 82.42254513853243}]"
1709,2017-06-18 19:15:00,"[{'vehicle_id': 40, 'energy': 68.4306910241215}, {'vehicle_id': 41, 'energy': 69.48380826458825}, {'vehicle_id': 42, 'energy': 83.34754513853244}]"
1710,2017-06-18 19:30:00,"[{'vehicle_id': 40, 'energy': 69.3556910241215}, {'vehicle_id': 41, 'energy': 70.40880826458825}, {'vehicle_id': 42, 'energy': 84.27254513853244}]"
1711,2017-06-18 19:45:00,"[{'vehicle_id': 40, 'energy': 70.2806910241215}, {'vehicle_id': 41, 'energy': 71.33380826458824}, {'vehicle_id': 42, 'energy': 85.19754513853243}]"
1712,2017-06-18 20:00:00,"[{'vehicle_id': 40, 'energy': 71.20569102412149}, {'vehicle_id': 41, 'energy': 72.25880826458824}, {'vehicle_id': 42, 'energy': 86.12254513853243}]"
1713,2017-06-18 20:15:00,"[{'vehicle_id': 40, 'energy': 72.13069102412149}, {'vehicle_id': 41, 'energy': 73.18380826458824}, {'vehicle_id': 42, 'energy': 87.04754513853243}]"
1714,2017-06-18 20:30:00,"[{'vehicle_id': 40, 'energy': 73.0556910241215}, {'vehicle_id': 41, 'energy': 74.10880826458825}, {'vehicle_id': 42, 'energy': 87.97254513853244}]"
1715,2017-06-18 20:45:00,"[{'vehicle_id': 40, 'energy': 73.9806910241215}, {'vehicle_id': 41, 'energy': 75.03380826458825}, {'vehicle_id': 42, 'energy': 88.89754513853244}]"
1716,2017-06-18 21:00:00,"[{'vehicle_id': 40, 'energy': 74.9056910241215}, {'vehicle_id': 41, 'energy': 75.95880826458824}, {'vehicle_id': 42, 'energy': 89.82254513853243}]"
1717,2017-06-18 21:15:00,"[{'vehicle_id': 40, 'energy': 75.83069102412149}, {'vehicle_id': 41, 'energy': 76.88380826458824}, {'vehicle_id': 42, 'energy': 90.74754513853243}]"
1718,2017-06-18 21:30:00,"[{'vehicle_id': 40, 'energy': 76.75569102412149}, {'vehicle_id': 41, 'energy': 77.80880826458824}, {'vehicle_id': 42, 'energy': 91.67254513853243}, {'vehicle_id': 43, 'energy': 63.57916765850234}]"
1719,2017-06-18 21:45:00,"[{'vehicle_id': 40, 'energy': 77.6806910241215}, {'vehicle_id': 41, 'energy': 78.73380826458825}, {'vehicle_id': 42, 'energy': 92.59754513853244}, {'vehicle_id': 43, 'energy': 64.50416765850234}]"
1720,2017-06-18 22:00:00,"[{'vehicle_id': 40, 'energy': 78.6056910241215}, {'vehicle_id': 41, 'energy': 79.65880826458825}, {'vehicle_id': 42, 'energy': 93.52254513853244}, {'vehicle_id': 43, 'energy': 65.42916765850234}, {'vehicle_id': 44, 'energy': 66.52466197856208}]"
1721,2017-06-18 22:15:00,"[{'vehicle_id': 40, 'energy': 79.5306910241215}, {'vehicle_id': 41, 'energy': 80.58380826458824}, {'vehicle_id': 42, 'energy': 94.44754513853243}, {'vehicle_id': 43, 'energy': 66.35416765850235}, {'vehicle_id': 44, 'energy': 67.44966197856208}]"
1722,2017-06-18 22:30:00,"[{'vehicle_id': 40, 'energy': 80.45569102412149}, {'vehicle_id': 41, 'energy': 81.50880826458824}, {'vehicle_id': 42, 'energy': 95.37254513853243}, {'vehicle_id': 43, 'energy': 67.27916765850235}, {'vehicle_id': 44, 'energy': 68.37466197856207}]"
1723,2017-06-18 22:45:00,"[{'vehicle_id': 40, 'energy': 81.38069102412149}, {'vehicle_id': 41, 'energy': 82.43380826458824}, {'vehicle_id': 42, 'energy': 96.29754513853243}, {'vehicle_id': 43, 'energy': 68.20416765850234}, {'vehicle_id': 44, 'energy': 69.29966197856209}]"
1724,2017-06-18 23:00:00,"[{'vehicle_id': 40, 'energy': 82.3056910241215}, {'vehicle_id': 41, 'energy': 83.35880826458825}, {'vehicle_id': 42, 'energy': 97.22254513853244}, {'vehicle_id': 43, 'energy': 69.12916765850234}, {'vehicle_id': 44, 'energy': 70.22466197856208}]"
1725,2017-06-18 23:15:00,"[{'vehicle_id': 40, 'energy': 83.2306910241215}, {'vehicle_id': 41, 'energy': 84.28380826458825}, {'vehicle_id': 42, 'energy': 98.14754513853244}, {'vehicle_id': 43, 'energy': 70.05416765850234}, {'vehicle_id': 44, 'energy': 71.14966197856208}]"
1726,2017-06-18 23:30:00,"[{'vehicle_id': 40, 'energy': 84.1556910241215}, {'vehicle_id': 41, 'energy': 85.20880826458824}, {'vehicle_id': 42, 'energy': 99.07254513853243}, {'vehicle_id': 43, 'energy': 70.97916765850235}, {'vehicle_id': 44, 'energy': 72.07466197856208}]"
1727,2017-06-18 23:45:00,"[{'vehicle_id': 40, 'energy': 85.08069102412149}, {'vehicle_id': 41, 'energy': 86.13380826458824}, {'vehicle_id': 42, 'energy': 99.99754513853243}, {'vehicle_id': 43, 'energy': 71.90416765850235}, {'vehicle_id': 44, 'energy': 72.99966197856207}]"
1728,2017-06-19 00:00:00,"[{'vehicle_id': 40, 'energy': 86.00569102412149}, {'vehicle_id': 41, 'energy': 87.05880826458824}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 72.82916765850234}, {'vehicle_id': 44, 'energy': 73.92466197856209}]"
1729,2017-06-19 00:15:00,"[{'vehicle_id': 40, 'energy': 86.9306910241215}, {'vehicle_id': 41, 'energy': 87.98380826458825}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 73.75416765850234}, {'vehicle_id': 44, 'energy': 74.84966197856208}]"
1730,2017-06-19 00:30:00,"[{'vehicle_id': 40, 'energy': 87.85569102412148}, {'vehicle_id': 41, 'energy': 88.90880826458823}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 74.67916765850234}, {'vehicle_id': 44, 'energy': 75.77466197856208}]"
1731,2017-06-19 00:45:00,"[{'vehicle_id': 40, 'energy': 88.7806910241215}, {'vehicle_id': 41, 'energy': 89.83380826458824}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 75.60416765850235}, {'vehicle_id': 44, 'energy': 76.69966197856208}]"
1732,2017-06-19 01:00:00,"[{'vehicle_id': 40, 'energy': 89.70569102412149}, {'vehicle_id': 41, 'energy': 90.75880826458824}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 76.52916765850235}, {'vehicle_id': 44, 'energy': 77.62466197856207}]"
1733,2017-06-19 01:15:00,"[{'vehicle_id': 40, 'energy': 90.63069102412149}, {'vehicle_id': 41, 'energy': 91.68380826458824}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 77.45416765850234}, {'vehicle_id': 44, 'energy': 78.54966197856209}]"
1734,2017-06-19 01:30:00,"[{'vehicle_id': 40, 'energy': 91.5556910241215}, {'vehicle_id': 41, 'energy': 92.60880826458825}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 78.37916765850234}, {'vehicle_id': 44, 'energy': 79.47466197856208}]"
1735,2017-06-19 01:45:00,"[{'vehicle_id': 40, 'energy': 92.48069102412148}, {'vehicle_id': 41, 'energy': 93.53380826458823}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 79.30416765850234}, {'vehicle_id': 44, 'energy': 80.39966197856208}]"
1736,2017-06-19 02:00:00,"[{'vehicle_id': 40, 'energy': 93.4056910241215}, {'vehicle_id': 41, 'energy': 94.45880826458824}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 80.22916765850235}, {'vehicle_id': 44, 'energy': 81.32466197856208}]"
1737,2017-06-19 02:15:00,"[{'vehicle_id': 40, 'energy': 94.33069102412149}, {'vehicle_id': 41, 'energy': 95.38380826458824}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 81.15416765850235}, {'vehicle_id': 44, 'energy': 82.24966197856207}]"
1738,2017-06-19 02:30:00,"[{'vehicle_id': 40, 'energy': 95.25569102412149}, {'vehicle_id': 41, 'energy': 96.30880826458824}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 82.07916765850234}, {'vehicle_id': 44, 'energy': 83.17466197856209}]"
1739,2017-06-19 02:45:00,"[{'vehicle_id': 40, 'energy': 96.1806910241215}, {'vehicle_id': 41, 'energy': 97.23380826458825}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 83.00416765850234}, {'vehicle_id': 44, 'energy': 84.09966197856208}]"
1740,2017-06-19 03:00:00,"[{'vehicle_id': 40, 'energy': 97.1056910241215}, {'vehicle_id': 41, 'energy': 98.15880826458825}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 83.92916765850234}, {'vehicle_id': 44, 'energy': 85.02466197856208}]"
1741,2017-06-19 03:15:00,"[{'vehicle_id': 40, 'energy': 98.0306910241215}, {'vehicle_id': 41, 'energy': 99.08380826458824}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 84.85416765850235}, {'vehicle_id': 44, 'energy': 85.94966197856208}]"
1742,2017-06-19 03:30:00,"[{'vehicle_id': 40, 'energy': 98.95569102412149}, {'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 85.77916765850235}, {'vehicle_id': 44, 'energy': 86.87466197856207}]"
1743,2017-06-19 03:45:00,"[{'vehicle_id': 40, 'energy': 99.88069102412149}, {'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 86.70416765850234}, {'vehicle_id': 44, 'energy': 87.79966197856209}]"
1744,2017-06-19 04:00:00,"[{'vehicle_id': 40, 'energy': 100}, {'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 87.62916765850234}, {'vehicle_id': 44, 'energy': 88.72466197856208}]"
1745,2017-06-19 04:15:00,"[{'vehicle_id': 40, 'energy': 100}, {'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 88.55416765850234}, {'vehicle_id': 44, 'energy': 89.64966197856208}]"
1746,2017-06-19 04:30:00,"[{'vehicle_id': 40, 'energy': 100}, {'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 89.47916765850235}, {'vehicle_id': 44, 'energy': 90.57466197856208}]"
1747,2017-06-19 04:45:00,"[{'vehicle_id': 40, 'energy': 100}, {'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 90.40416765850235}, {'vehicle_id': 44, 'energy': 91.49966197856207}]"
1748,2017-06-19 05:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 91.32916765850234}, {'vehicle_id': 44, 'energy': 92.42466197856209}]"
1749,2017-06-19 05:15:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 92.25416765850234}, {'vehicle_id': 44, 'energy': 93.34966197856208}]"
1750,2017-06-19 05:30:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 93.17916765850234}, {'vehicle_id': 44, 'energy': 94.27466197856208}]"
1751,2017-06-19 05:45:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 94.10416765850235}, {'vehicle_id': 44, 'energy': 95.19966197856208}]"
1752,2017-06-19 06:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 95.02916765850235}, {'vehicle_id': 44, 'energy': 96.12466197856207}, {'vehicle_id': 45, 'energy': 59.90164101656488}]"
1753,2017-06-19 06:15:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 95.95416765850234}, {'vehicle_id': 44, 'energy': 97.04966197856209}, {'vehicle_id': 45, 'energy': 60.82664101656488}]"
1754,2017-06-19 06:30:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 96.87916765850235}, {'vehicle_id': 44, 'energy': 97.97466197856208}, {'vehicle_id': 45, 'energy': 61.75164101656488}]"
1755,2017-06-19 06:45:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 97.80416765850234}, {'vehicle_id': 44, 'energy': 98.89966197856208}, {'vehicle_id': 45, 'energy': 62.67664101656488}]"
1756,2017-06-19 07:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 98.72916765850235}, {'vehicle_id': 44, 'energy': 99.82466197856209}, {'vehicle_id': 45, 'energy': 63.601641016564884}]"
1757,2017-06-19 07:15:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 99.65416765850235}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 64.52664101656488}]"
1758,2017-06-19 07:30:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 65.45164101656488}]"
1759,2017-06-19 07:45:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 66.37664101656488}]"
1760,2017-06-19 08:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 67.30164101656489}]"
1761,2017-06-19 08:15:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 68.22664101656488}]"
1762,2017-06-19 08:30:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 69.15164101656488}]"
1763,2017-06-19 08:45:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 70.07664101656488}]"
1764,2017-06-19 09:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 71.00164101656489}]"
1765,2017-06-19 09:15:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 71.92664101656489}]"
1766,2017-06-19 09:30:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 72.85164101656488}]"
1767,2017-06-19 09:45:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 73.77664101656488}]"
1768,2017-06-19 10:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 74.70164101656488}]"
1769,2017-06-19 10:15:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 75.62664101656489}]"
1770,2017-06-19 10:30:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 76.55164101656489}]"
1771,2017-06-19 10:45:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 77.47664101656488}]"
1772,2017-06-19 11:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 78.40164101656488}]"
1773,2017-06-19 11:15:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 79.32664101656488}]"
1774,2017-06-19 11:30:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 80.25164101656489}]"
1775,2017-06-19 11:45:00,"[{'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 81.17664101656489}]"
1776,2017-06-19 12:00:00,"[{'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 82.10164101656488}]"
1777,2017-06-19 12:15:00,"[{'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 83.02664101656488}]"
1778,2017-06-19 12:30:00,"[{'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 83.95164101656488}]"
1779,2017-06-19 12:45:00,"[{'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 84.87664101656489}]"
1780,2017-06-19 13:00:00,"[{'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 85.80164101656489}]"
1781,2017-06-19 13:15:00,"[{'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 86.72664101656488}]"
1782,2017-06-19 13:30:00,"[{'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 87.65164101656488}]"
1783,2017-06-19 13:45:00,"[{'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 88.57664101656488}]"
1784,2017-06-19 14:00:00,"[{'vehicle_id': 43, 'energy': 100}, {'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 89.50164101656489}]"
1785,2017-06-19 14:15:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 90.42664101656489}]"
1786,2017-06-19 14:30:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 91.35164101656488}, {'vehicle_id': 46, 'energy': 66.34928912374288}]"
1787,2017-06-19 14:45:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 92.27664101656488}, {'vehicle_id': 46, 'energy': 67.27428912374288}]"
1788,2017-06-19 15:00:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 93.20164101656488}, {'vehicle_id': 46, 'energy': 68.19928912374287}]"
1789,2017-06-19 15:15:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 94.12664101656489}, {'vehicle_id': 46, 'energy': 69.12428912374288}]"
1790,2017-06-19 15:30:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 95.05164101656487}, {'vehicle_id': 46, 'energy': 70.04928912374288}]"
1791,2017-06-19 15:45:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 95.97664101656488}, {'vehicle_id': 46, 'energy': 70.97428912374288}]"
1792,2017-06-19 16:00:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 96.90164101656488}, {'vehicle_id': 46, 'energy': 71.89928912374288}]"
1793,2017-06-19 16:15:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 97.82664101656488}, {'vehicle_id': 46, 'energy': 72.82428912374287}]"
1794,2017-06-19 16:30:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 98.75164101656489}, {'vehicle_id': 46, 'energy': 73.74928912374288}]"
1795,2017-06-19 16:45:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 99.67664101656487}, {'vehicle_id': 46, 'energy': 74.67428912374288}]"
1796,2017-06-19 17:00:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 75.59928912374288}]"
1797,2017-06-19 17:15:00,"[{'vehicle_id': 44, 'energy': 100}, {'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 76.52428912374288}]"
1798,2017-06-19 17:30:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 77.44928912374289}]"
1799,2017-06-19 17:45:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 78.37428912374288}]"
1800,2017-06-19 18:00:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 79.29928912374288}]"
1801,2017-06-19 18:15:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 80.22428912374288}]"
1802,2017-06-19 18:30:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 81.14928912374288}]"
1803,2017-06-19 18:45:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 82.07428912374289}]"
1804,2017-06-19 19:00:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 82.99928912374288}]"
1805,2017-06-19 19:15:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 83.92428912374288}]"
1806,2017-06-19 19:30:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 84.84928912374288}]"
1807,2017-06-19 19:45:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 85.77428912374288}]"
1808,2017-06-19 20:00:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 86.69928912374289}]"
1809,2017-06-19 20:15:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 87.62428912374288}]"
1810,2017-06-19 20:30:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 88.54928912374288}]"
1811,2017-06-19 20:45:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 89.47428912374288}]"
1812,2017-06-19 21:00:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 90.39928912374288}]"
1813,2017-06-19 21:15:00,"[{'vehicle_id': 45, 'energy': 100}, {'vehicle_id': 46, 'energy': 91.32428912374289}]"
1814,2017-06-19 21:30:00,"[{'vehicle_id': 46, 'energy': 92.24928912374288}]"
1815,2017-06-19 21:45:00,"[{'vehicle_id': 46, 'energy': 93.17428912374288}]"
1816,2017-06-19 22:00:00,"[{'vehicle_id': 46, 'energy': 94.09928912374288}]"
1817,2017-06-19 22:15:00,"[{'vehicle_id': 46, 'energy': 95.02428912374288}]"
1818,2017-06-19 22:30:00,"[{'vehicle_id': 46, 'energy': 95.94928912374289}]"
1819,2017-06-19 22:45:00,"[{'vehicle_id': 46, 'energy': 96.87428912374288}]"
1820,2017-06-19 23:00:00,"[{'vehicle_id': 46, 'energy': 97.79928912374288}]"
1821,2017-06-19 23:15:00,"[{'vehicle_id': 46, 'energy': 98.72428912374288}]"
1822,2017-06-19 23:30:00,"[{'vehicle_id': 46, 'energy': 99.64928912374288}]"
1823,2017-06-19 23:45:00,"[{'vehicle_id': 46, 'energy': 100}]"
1824,2017-06-20 00:00:00,"[{'vehicle_id': 46, 'energy': 100}]"
1825,2017-06-20 00:15:00,"[{'vehicle_id': 46, 'energy': 100}]"
1826,2017-06-20 00:30:00,"[{'vehicle_id': 46, 'energy': 100}]"
1827,2017-06-20 00:45:00,"[{'vehicle_id': 46, 'energy': 100}]"
1828,2017-06-20 01:00:00,"[{'vehicle_id': 46, 'energy': 100}]"
1829,2017-06-20 01:15:00,"[{'vehicle_id': 46, 'energy': 100}]"
1830,2017-06-20 01:30:00,"[{'vehicle_id': 46, 'energy': 100}]"
1831,2017-06-20 01:45:00,"[{'vehicle_id': 46, 'energy': 100}]"
1832,2017-06-20 02:00:00,"[{'vehicle_id': 46, 'energy': 100}]"
1833,2017-06-20 02:15:00,"[{'vehicle_id': 46, 'energy': 100}]"
1834,2017-06-20 02:30:00,"[{'vehicle_id': 46, 'energy': 100}]"
1835,2017-06-20 02:45:00,"[{'vehicle_id': 46, 'energy': 100}]"
1836,2017-06-20 03:00:00,"[{'vehicle_id': 46, 'energy': 100}]"
1837,2017-06-20 03:15:00,"[{'vehicle_id': 46, 'energy': 100}]"
