,time,household_power,renewable_power,EUR/kWh,House&RW_load,total_cost
894,2017-01-10 07:30:00,1.5861732,0.7819999999999999,0.0273999999999999,0.8041732,0.01086528641999996
895,2017-01-10 07:45:00,2.5153062,0.7819999999999999,0.0273999999999999,1.7333062,0.017229847469999938
896,2017-01-10 08:00:00,3.0749204,1.196,0.03271,1.8789204,0.025145161571
897,2017-01-10 08:15:00,2.2179634000000004,1.196,0.03271,1.0219634000000004,0.018137395703500005
898,2017-01-10 08:30:00,3.3029454,1.196,0.03271,2.1069454,0.0270098360085
899,2017-01-10 08:45:00,3.7601784,1.196,0.03271,2.5641784000000003,0.030748858866
900,2017-01-10 09:00:00,2.1973436,1.28,0.03811,0.9173435999999999,0.020935191149
901,2017-01-10 09:15:00,1.1773392,1.28,0.03811,-0.1026608,0.011217099228
902,2017-01-10 09:30:00,1.4042292,1.28,0.03811,0.12422920000000004,0.013378793703
903,2017-01-10 09:45:00,3.9956478,1.28,0.03811,2.7156478,0.0380685344145
904,2017-01-10 10:00:00,2.3317742,1.252,0.03839,1.0797742,0.0223792028845
905,2017-01-10 10:15:00,2.1948688,1.252,0.03839,0.9428688000000001,0.021065253308
906,2017-01-10 10:30:00,3.3533192,1.252,0.03839,2.1013192,0.032183481022
907,2017-01-10 10:45:00,3.978754,1.252,0.03839,2.7267539999999997,0.038186091515
908,2017-01-10 11:00:00,4.4755336,1.3239999999999998,0.0385799999999999,3.1515336000000005,0.04316652157199989
909,2017-01-10 11:15:00,2.7884164,1.3239999999999998,0.0385799999999999,1.4644164000000002,0.02689427617799993
910,2017-01-10 11:30:00,1.5498278,1.3239999999999998,0.0385799999999999,0.22582780000000025,0.014948089130999962
911,2017-01-10 11:45:00,1.3278648,1.3239999999999998,0.0385799999999999,0.0038648000000001126,0.012807255995999967
912,2017-01-10 12:00:00,1.8651026,1.41,0.03829,0.4551026,0.0178536946385
913,2017-01-10 12:15:00,1.3631263999999998,1.41,0.03829,-0.04687360000000007,0.013048527463999997
914,2017-01-10 12:30:00,2.398208,1.41,0.03829,0.988208,0.02295684608
915,2017-01-10 12:45:00,1.0629816,1.41,0.03829,-0.34701839999999984,0.010175391366
916,2017-01-10 13:00:00,1.0842446,1.352,0.0296799999999999,-0.2677554000000002,0.008045094931999973
917,2017-01-10 13:15:00,1.1042784,1.352,0.0296799999999999,-0.2477216,0.008193745727999973
918,2017-01-10 13:30:00,1.0771676,1.352,0.0296799999999999,-0.2748324000000002,0.007992583591999973
919,2017-01-10 13:45:00,0.8261278000000001,1.352,0.0296799999999999,-0.5258722,0.00612986827599998
920,2017-01-10 14:00:00,0.8940078,1.116,0.02609,-0.22199220000000008,0.0058311658755
921,2017-01-10 14:15:00,0.8186553999999999,1.116,0.02609,-0.2973446000000002,0.005339679846499999
922,2017-01-10 14:30:00,0.8188188000000001,1.116,0.02609,-0.29718120000000003,0.005340745623000001
923,2017-01-10 14:45:00,0.9277658,1.116,0.02609,-0.18823420000000013,0.0060513524305
924,2017-01-10 15:00:00,1.0473214,0.796,0.02664,0.2513213999999999,0.006975160524
925,2017-01-10 15:15:00,1.0442586,0.796,0.02664,0.2482586,0.006954762276
926,2017-01-10 15:30:00,1.024481,0.796,0.02664,0.22848099999999993,0.00682304346
927,2017-01-10 15:45:00,0.8221022,0.796,0.02664,0.026102199999999964,0.005475200652
928,2017-01-10 16:00:00,0.7799780000000001,0.772,0.02784,0.00797800000000004,0.0054286468800000005
929,2017-01-10 16:15:00,0.9672764,0.772,0.02784,0.19527640000000002,0.006732243744
930,2017-01-10 16:30:00,3.0391998,0.772,0.02784,2.2671998,0.021152830608
931,2017-01-10 16:45:00,3.0317322000000004,0.772,0.02784,2.2597322,0.021100856112000004
932,2017-01-10 17:00:00,1.7720686,0.722,0.037,1.0500686000000001,0.01639163455
933,2017-01-10 17:15:00,1.9655058,0.722,0.037,1.2435058,0.01818092865
934,2017-01-10 17:30:00,1.7449672,0.722,0.037,1.0229672,0.0161409466
935,2017-01-10 17:45:00,2.2075574,0.722,0.037,1.4855573999999998,0.020419905949999997
936,2017-01-10 18:00:00,3.0407928,0.688,0.04613,2.3527928000000005,0.035067942966
937,2017-01-10 18:15:00,2.9839198,0.688,0.04613,2.2959198,0.034412055093499996
938,2017-01-10 18:30:00,2.9362696,0.688,0.04613,2.2482696000000004,0.033862529162
939,2017-01-10 18:45:00,2.1286838,0.688,0.04613,1.4406838000000002,0.0245490459235
940,2017-01-10 19:00:00,2.381629,0.682,0.0499,1.6996290000000003,0.029710821775000004
941,2017-01-10 19:15:00,1.9669612,0.682,0.0499,1.2849612000000001,0.024537840970000002
942,2017-01-10 19:30:00,3.0797266,0.682,0.0499,2.3977266,0.038419589335
943,2017-01-10 19:45:00,5.156747,0.682,0.0499,4.474747,0.064330418825
944,2017-01-10 20:00:00,3.1318296,0.682,0.04598,2.4498296,0.036000381252
945,2017-01-10 20:15:00,3.265035,0.682,0.04598,2.583035,0.037531577325
946,2017-01-10 20:30:00,2.5578524,0.682,0.04598,1.8758523999999999,0.029402513337999998
947,2017-01-10 20:45:00,2.1058384,0.682,0.04598,1.4238384000000002,0.024206612408
948,2017-01-10 21:00:00,2.847209,0.67,0.03195,2.177209,0.022742081887499998
949,2017-01-10 21:15:00,4.749609,0.67,0.03195,4.0796090000000005,0.0379375018875
950,2017-01-10 21:30:00,4.177218,0.67,0.03195,3.507218,0.033365528775
951,2017-01-10 21:45:00,3.6063572,0.67,0.03195,2.9363572000000002,0.028805778135
952,2017-01-10 22:00:00,2.0056706,0.666,0.02608,1.3396706000000003,0.013076972312000001
953,2017-01-10 22:15:00,1.5108798,0.666,0.02608,0.8448798000000001,0.009850936296
954,2017-01-10 22:30:00,1.3280092,0.666,0.02608,0.6620091999999999,0.008658619983999999
955,2017-01-10 22:45:00,1.4772814,0.666,0.02608,0.8112814,0.009631874728000001
956,2017-01-10 23:00:00,1.620231,0.664,0.01394,0.9562309999999999,0.005646505035
957,2017-01-10 23:15:00,1.1299774,0.664,0.01394,0.4659774,0.003937971239
958,2017-01-10 23:30:00,0.6660686,0.664,0.01394,0.002068599999999976,0.0023212490709999998
959,2017-01-10 23:45:00,0.6666694,0.664,0.01394,0.002669399999999933,0.002323342859
960,2017-01-11 00:00:00,0.7310829999999999,0.626,0.02691,0.10508299999999993,0.004918360882499999
961,2017-01-11 00:15:00,0.6099044,0.626,0.02691,-0.016095599999999988,0.004103131851
962,2017-01-11 00:30:00,0.6250612,0.626,0.02691,-0.0009388000000000174,0.004205099223
963,2017-01-11 00:45:00,0.6138496,0.626,0.02691,-0.012150400000000006,0.004129673184
964,2017-01-11 01:00:00,0.7709478,0.586,0.0230599999999999,0.1849478,0.00444451406699998
965,2017-01-11 01:15:00,0.6132158,0.586,0.0230599999999999,0.027215800000000012,0.0035351890869999847
966,2017-01-11 01:30:00,0.6714656,0.586,0.0230599999999999,0.08546560000000003,0.003870999183999983
967,2017-01-11 01:45:00,0.6740263999999999,0.586,0.0230599999999999,0.08802639999999995,0.003885762195999983
968,2017-01-11 02:00:00,0.7159118,0.57,0.0222699999999999,0.14591180000000004,0.003985838946499982
969,2017-01-11 02:15:00,0.9363322,0.57,0.0222699999999999,0.3663322,0.005213029523499976
970,2017-01-11 02:30:00,1.0465968,0.57,0.0222699999999999,0.47659680000000015,0.005826927683999975
971,2017-01-11 02:45:00,1.0487654,0.57,0.0222699999999999,0.4787654,0.0058390013644999735
972,2017-01-11 03:00:00,0.724343,0.638,0.0229699999999999,0.08634299999999995,0.004159539677499982
973,2017-01-11 03:15:00,1.010786,0.638,0.0229699999999999,0.37278599999999995,0.005804438604999975
974,2017-01-11 03:30:00,0.7509623999999999,0.638,0.0229699999999999,0.11296239999999991,0.004312401581999981
975,2017-01-11 03:45:00,0.9675876,0.638,0.0229699999999999,0.3295876,0.005556371792999976
976,2017-01-11 04:00:00,0.8037002,0.752,0.02666,0.051700199999999974,0.005356661833
977,2017-01-11 04:15:00,0.709758,0.752,0.02666,-0.042242,0.00473053707
978,2017-01-11 04:30:00,0.9345834,0.752,0.02666,0.18258339999999995,0.006228998360999999
979,2017-01-11 04:45:00,0.7867748,0.752,0.02666,0.034774799999999995,0.005243854042
980,2017-01-11 05:00:00,0.7735008000000001,0.838,0.02703,-0.06449919999999987,0.005226931656000001
981,2017-01-11 05:15:00,1.0325642,0.838,0.02703,0.19456419999999996,0.006977552581499999
982,2017-01-11 05:30:00,1.1266729999999998,0.838,0.02703,0.28867299999999985,0.007613492797499999
983,2017-01-11 05:45:00,1.1435902,0.838,0.02703,0.30559020000000003,0.0077278107765
984,2017-01-11 06:00:00,1.2681344,0.898,0.02907,0.3701344000000001,0.009216166752
985,2017-01-11 06:15:00,1.192185,0.898,0.02907,0.29418500000000003,0.0086642044875
986,2017-01-11 06:30:00,1.4295064000000002,0.898,0.02907,0.5315064000000002,0.010388937762
987,2017-01-11 06:45:00,2.0903062,0.898,0.02907,1.1923062,0.0151913003085
988,2017-01-11 07:00:00,1.8700828,1.086,0.031,0.7840828,0.0144931417
989,2017-01-11 07:15:00,2.277221,1.086,0.031,1.1912209999999999,0.01764846275
990,2017-01-11 07:30:00,1.7630902,1.086,0.031,0.6770901999999999,0.013663949049999999
991,2017-01-11 07:45:00,1.3966846,1.086,0.031,0.31068459999999987,0.01082430565
992,2017-01-11 08:00:00,1.4796558,1.316,0.03606,0.1636557999999999,0.013339097037
993,2017-01-11 08:15:00,1.0603762,1.316,0.03606,-0.25562379999999996,0.009559291443
994,2017-01-11 08:30:00,1.0185442,1.316,0.03606,-0.29745580000000005,0.009182175963
995,2017-01-11 08:45:00,0.919079,1.316,0.03606,-0.3969210000000001,0.008285497185
996,2017-01-11 09:00:00,0.9985458,1.42,0.03516,-0.4214541999999999,0.008777217581999999
997,2017-01-11 09:15:00,0.8409857999999999,1.42,0.03516,-0.5790142,0.007392265181999999
998,2017-01-11 09:30:00,1.1564366,1.42,0.03516,-0.2635634,0.010165077713999998
999,2017-01-11 09:45:00,2.6668296,1.42,0.03516,1.2468295999999999,0.023441432183999997
1000,2017-01-11 10:00:00,1.9612678,1.6280000000000001,0.0323699999999999,0.3332677999999998,0.01587155967149995
1001,2017-01-11 10:15:00,1.6495492,1.6280000000000001,0.0323699999999999,0.021549199999999935,0.013348976900999959
1002,2017-01-11 10:30:00,2.3008706,1.6280000000000001,0.0323699999999999,0.6728706,0.01861979533049994
1003,2017-01-11 10:45:00,3.5041036,1.6280000000000001,0.0323699999999999,1.8761036,0.02835695838299991
1004,2017-01-11 11:00:00,2.5642574,1.694,0.03308,0.8702573999999998,0.021206408697999998
1005,2017-01-11 11:15:00,2.3888226,1.694,0.03308,0.6948226000000002,0.019755562902
1006,2017-01-11 11:30:00,1.8279432,1.694,0.03308,0.13394320000000004,0.015117090263999999
1007,2017-01-11 11:45:00,1.6173096,1.694,0.03308,-0.07669039999999994,0.013375150391999999
1008,2017-01-11 12:00:00,3.060462,1.728,0.02979,1.3324619999999998,0.022792790745
1009,2017-01-11 12:15:00,3.3243502,1.728,0.02979,1.5963502,0.0247580981145
1010,2017-01-11 12:30:00,1.476179,1.728,0.02979,-0.2518210000000001,0.0109938431025
1011,2017-01-11 12:45:00,1.437422,1.728,0.02979,-0.290578,0.010705200345
1012,2017-01-11 13:00:00,1.0501468,1.75,0.02906,-0.6998532,0.007629316502
1013,2017-01-11 13:15:00,0.8557067999999999,1.75,0.02906,-0.8942932000000001,0.006216709901999999
1014,2017-01-11 13:30:00,0.9348672,1.75,0.02906,-0.8151328,0.006791810208
1015,2017-01-11 13:45:00,0.7864746,1.75,0.02906,-0.9635254,0.005713737969
1016,2017-01-11 14:00:00,0.848446,1.712,0.02918,-0.8635539999999999,0.006189413570000001
1017,2017-01-11 14:15:00,0.8412436000000001,1.712,0.02918,-0.8707563999999999,0.006136872062000001
1018,2017-01-11 14:30:00,0.8166340000000001,1.712,0.02918,-0.8953659999999999,0.005957345030000001
1019,2017-01-11 14:45:00,0.8438128,1.712,0.02918,-0.8681871999999999,0.0061556143760000005
1020,2017-01-11 15:00:00,1.1130298,1.68,0.03001,-0.5669701999999999,0.0083505060745
1021,2017-01-11 15:15:00,0.9538132,1.68,0.03001,-0.7261867999999999,0.0071559835329999995
1022,2017-01-11 15:30:00,0.9058928,1.68,0.03001,-0.7741071999999999,0.006796460732
1023,2017-01-11 15:45:00,0.8660859999999999,1.68,0.03001,-0.813914,0.006497810214999999
1024,2017-01-11 16:00:00,0.9121894,1.56,0.03693,-0.6478106,0.0084217886355
1025,2017-01-11 16:15:00,0.7879626,1.56,0.03693,-0.7720374000000001,0.007274864704499999
1026,2017-01-11 16:30:00,1.1258241999999998,1.56,0.03693,-0.4341758000000002,0.010394171926499997
1027,2017-01-11 16:45:00,1.4547784,1.56,0.03693,-0.10522160000000014,0.013431241577999999
1028,2017-01-11 17:00:00,1.5959368,1.262,0.04249,0.33393680000000003,0.016952838658
1029,2017-01-11 17:15:00,1.826062,1.262,0.04249,0.5640620000000001,0.019397343595
1030,2017-01-11 17:30:00,2.0186048,1.262,0.04249,0.7566047999999999,0.021442629488
1031,2017-01-11 17:45:00,2.2090358,1.262,0.04249,0.9470358000000001,0.0234654827855
1032,2017-01-11 18:00:00,3.8861918,1.234,0.04393,2.6521918,0.0426801014435
1033,2017-01-11 18:15:00,4.4549866,1.234,0.04393,3.2209866,0.04892689033449999
1034,2017-01-11 18:30:00,3.8826102,1.234,0.04393,2.6486102,0.04264076652149999
1035,2017-01-11 18:45:00,1.6259557999999998,1.234,0.04393,0.39195579999999985,0.017857059573499996
1036,2017-01-11 19:00:00,2.6979852,1.31,0.04197,1.3879852000000001,0.028308609711000004
1037,2017-01-11 19:15:00,5.282197,1.31,0.04197,3.972197,0.0554234520225
1038,2017-01-11 19:30:00,5.6729194,1.31,0.04197,4.362919399999999,0.059523106804499994
1039,2017-01-11 19:45:00,4.3412696,1.31,0.04197,3.0312696000000003,0.045550771278
1040,2017-01-11 20:00:00,2.3649562,1.448,0.03652,0.9169562,0.021592050106
1041,2017-01-11 20:15:00,2.0189656,1.448,0.03652,0.5709656000000001,0.018433155928
1042,2017-01-11 20:30:00,2.9226692,1.448,0.03652,1.4746692000000001,0.026683969795999997
1043,2017-01-11 20:45:00,2.2596882,1.448,0.03652,0.8116881999999999,0.020630953265999997
1044,2017-01-11 21:00:00,2.1319044,1.546,0.03007,0.5859043999999998,0.016026591327
1045,2017-01-11 21:15:00,1.7548174,1.546,0.03007,0.20881740000000004,0.0131918398045
1046,2017-01-11 21:30:00,1.6574725999999995,1.546,0.03007,0.11147259999999948,0.012460050270499996
1047,2017-01-11 21:45:00,1.7250292,1.546,0.03007,0.1790292,0.012967907011
1048,2017-01-11 22:00:00,1.8476512,1.5,0.02702,0.34765120000000005,0.012480883856
1049,2017-01-11 22:15:00,1.748326,1.5,0.02702,0.24832600000000005,0.011809942129999999
1050,2017-01-11 22:30:00,1.5859778,1.5,0.02702,0.0859778,0.010713280039
1051,2017-01-11 22:45:00,1.2407038,1.5,0.02702,-0.2592962000000001,0.008380954169
1052,2017-01-11 23:00:00,1.4692002,1.512,0.0189699999999999,-0.042799800000000054,0.006967681948499963
1053,2017-01-11 23:15:00,1.5911430000000002,1.512,0.0189699999999999,0.07914300000000019,0.007545995677499961
1054,2017-01-11 23:30:00,1.1583744,1.512,0.0189699999999999,-0.3536256,0.005493590591999971
1055,2017-01-11 23:45:00,0.9631672,1.512,0.0189699999999999,-0.5488328,0.004567820445999976
1056,2017-01-12 00:00:00,1.0413416,1.544,0.03582,-0.5026584000000001,0.009325214028
1057,2017-01-12 00:15:00,0.8010632,1.544,0.03582,-0.7429368000000001,0.007173520956
1058,2017-01-12 00:30:00,0.8568256,1.544,0.03582,-0.6871744000000001,0.007672873247999999
1059,2017-01-12 00:45:00,0.8931404000000001,1.544,0.03582,-0.6508596,0.007998072282
1060,2017-01-12 01:00:00,0.6465094,1.542,0.03859,-0.8954906,0.0062371994365
1061,2017-01-12 01:15:00,0.6983535999999999,1.542,0.03859,-0.8436464000000001,0.006737366355999999
1062,2017-01-12 01:30:00,0.7363040000000001,1.542,0.03859,-0.805696,0.00710349284
1063,2017-01-12 01:45:00,0.7122847999999999,1.542,0.03859,-0.8297152000000001,0.006871767607999999
1064,2017-01-12 02:00:00,0.8445902,1.54,0.03718,-0.6954098000000001,0.007850465909
1065,2017-01-12 02:15:00,0.6516736,1.54,0.03718,-0.8883264000000001,0.006057306112
1066,2017-01-12 02:30:00,0.7574015999999999,1.54,0.03718,-0.7825984000000001,0.007040047871999999
1067,2017-01-12 02:45:00,0.631264,1.54,0.03718,-0.908736,0.00586759888
1068,2017-01-12 03:00:00,0.6024628,1.556,0.037,-0.9535372000000001,0.005572780899999999
1069,2017-01-12 03:15:00,0.7469725999999999,1.556,0.037,-0.8090274000000002,0.006909496549999999
1070,2017-01-12 03:30:00,0.643777,1.556,0.037,-0.912223,0.00595493725
1071,2017-01-12 03:45:00,0.7416497999999999,1.556,0.037,-0.8143502000000001,0.006860260649999999
1072,2017-01-12 04:00:00,0.6578269999999999,1.51,0.03742,-0.8521730000000001,0.006153971585
1073,2017-01-12 04:15:00,0.6716206,1.51,0.03742,-0.8383794,0.0062830107130000005
1074,2017-01-12 04:30:00,0.7449348,1.51,0.03742,-0.7650652,0.006968865054
1075,2017-01-12 04:45:00,0.7110014,1.51,0.03742,-0.7989986,0.006651418097
1076,2017-01-12 05:00:00,0.8951774,1.452,0.03614,-0.5568226,0.008087927809
1077,2017-01-12 05:15:00,0.91281,1.452,0.03614,-0.53919,0.00824723835
1078,2017-01-12 05:30:00,0.792047,1.452,0.03614,-0.659953,0.007156144644999999
1079,2017-01-12 05:45:00,1.7182195999999998,1.452,0.03614,0.2662195999999999,0.015524114085999997
1080,2017-01-12 06:00:00,3.2221770000000003,1.438,0.05597,1.7841770000000003,0.045086311672500004
1081,2017-01-12 06:15:00,2.1853718,1.438,0.05597,0.7473718,0.0305788149115
1082,2017-01-12 06:30:00,1.7697316,1.438,0.05597,0.3317316000000001,0.024762969413
1083,2017-01-12 06:45:00,1.6909272,1.438,0.05597,0.2529272,0.023660298846
1084,2017-01-12 07:00:00,2.17015,1.476,0.08169,0.69415,0.044319888375
1085,2017-01-12 07:15:00,1.9007678,1.476,0.08169,0.4247677999999999,0.038818430395499995
1086,2017-01-12 07:30:00,1.4224070000000002,1.476,0.08169,-0.05359299999999978,0.029049106957500005
1087,2017-01-12 07:45:00,1.4787386,1.476,0.08169,0.0027386000000000355,0.0301995390585
1088,2017-01-12 08:00:00,4.2659064,1.638,0.07501,2.6279064000000005,0.079996409766
1089,2017-01-12 08:15:00,4.5609224,1.638,0.07501,2.9229224,0.08552869730599999
1090,2017-01-12 08:30:00,2.620349,1.638,0.07501,0.9823490000000001,0.049138094622499996
1091,2017-01-12 08:45:00,1.1979672,1.638,0.07501,-0.4400328,0.022464879917999996
1092,2017-01-12 09:00:00,1.1509706,1.718,0.07289,-0.5670294,0.020973561758499997
1093,2017-01-12 09:15:00,1.5100992,1.718,0.07289,-0.2079008,0.027517782672
1094,2017-01-12 09:30:00,2.3102722,1.718,0.07289,0.5922722,0.0420989351645
1095,2017-01-12 09:45:00,3.261699,1.718,0.07289,1.5436990000000002,0.0594363100275
1096,2017-01-12 10:00:00,2.404644,1.8239999999999998,0.07038,0.5806439999999999,0.042309711179999994
1097,2017-01-12 10:15:00,1.1811682,1.8239999999999998,0.07038,-0.6428318,0.020782654478999997
1098,2017-01-12 10:30:00,1.206449,1.8239999999999998,0.07038,-0.6175509999999997,0.021227470155
1099,2017-01-12 10:45:00,1.5052492,1.8239999999999998,0.07038,-0.3187507999999999,0.026484859673999998
1100,2017-01-12 11:00:00,3.142093,1.794,0.07487,1.348093,0.058812125727500005
1101,2017-01-12 11:15:00,2.5241172,1.794,0.07487,0.7301172,0.04724516369100001
1102,2017-01-12 11:30:00,2.5409346,1.794,0.07487,0.7469345999999999,0.0475599433755
1103,2017-01-12 11:45:00,2.4760995999999995,1.794,0.07487,0.6820995999999995,0.046346394262999996
1104,2017-01-12 12:00:00,2.6755516000000004,1.696,0.0749099999999999,0.9795516000000004,0.05010639258899994
1105,2017-01-12 12:15:00,1.7861964,1.696,0.0749099999999999,0.09019639999999995,0.03345099308099995
1106,2017-01-12 12:30:00,0.9841096,1.696,0.0749099999999999,-0.7118903999999999,0.018429912533999976
1107,2017-01-12 12:45:00,0.9712242,1.696,0.0749099999999999,-0.7247758,0.018188601205499973
1108,2017-01-12 13:00:00,1.0229816,1.538,0.07318,-0.5150184,0.018715448372
1109,2017-01-12 13:15:00,1.1495322,1.538,0.07318,-0.38846780000000014,0.021030691598999996
1110,2017-01-12 13:30:00,1.2684706,1.538,0.07318,-0.26952940000000014,0.023206669626999996
1111,2017-01-12 13:45:00,1.021748,1.538,0.07318,-0.5162519999999999,0.01869287966
1112,2017-01-12 14:00:00,0.9866068,1.326,0.0725,-0.33939320000000006,0.01788224825
1113,2017-01-12 14:15:00,1.0241066,1.326,0.0725,-0.3018934,0.018561932125
1114,2017-01-12 14:30:00,0.977063,1.326,0.0725,-0.34893700000000005,0.017709266874999997
1115,2017-01-12 14:45:00,1.0328352,1.326,0.0725,-0.2931648,0.018720138
1116,2017-01-12 15:00:00,1.0396432,1.172,0.07442,-0.13235679999999994,0.019342561735999998
1117,2017-01-12 15:15:00,0.992335,1.172,0.07442,-0.17966499999999996,0.018462392674999998
1118,2017-01-12 15:30:00,1.0499854000000002,1.172,0.07442,-0.12201459999999975,0.019534978367000005
1119,2017-01-12 15:45:00,1.2288422,1.172,0.07442,0.056842200000000176,0.022862609131
1120,2017-01-12 16:00:00,1.2097812,0.908,0.0765999999999999,0.30178119999999986,0.02316730997999997
1121,2017-01-12 16:15:00,1.4379879999999998,0.908,0.0765999999999999,0.5299879999999998,0.027537470199999962
1122,2017-01-12 16:30:00,1.261861,0.908,0.0765999999999999,0.35386099999999987,0.02416463814999997
1123,2017-01-12 16:45:00,1.7753202,0.908,0.0765999999999999,0.8673201999999999,0.03399738182999996
1124,2017-01-12 17:00:00,2.0583956,0.81,0.08569,1.2483955999999998,0.044095979741
1125,2017-01-12 17:15:00,1.9668894,0.81,0.08569,1.1568893999999998,0.0421356881715
1126,2017-01-12 17:30:00,2.0590876,0.81,0.08569,1.2490875999999997,0.044110804111
1127,2017-01-12 17:45:00,1.3061798,0.81,0.08569,0.49617979999999995,0.0279816367655
1128,2017-01-12 18:00:00,1.316959,0.758,0.0825699999999999,0.558959,0.027185326157499964
1129,2017-01-12 18:15:00,1.4458634,0.758,0.0825699999999999,0.6878633999999999,0.02984623523449996
1130,2017-01-12 18:30:00,1.9427952,0.758,0.0825699999999999,1.1847952,0.04010414991599995
1131,2017-01-12 18:45:00,2.3214118,0.758,0.0825699999999999,1.5634118,0.04791974308149994
1132,2017-01-12 19:00:00,3.5798272000000004,0.704,0.0773799999999999,2.8758272000000007,0.06925175718399991
1133,2017-01-12 19:15:00,3.6522884,0.704,0.0773799999999999,2.9482884,0.07065351909799991
1134,2017-01-12 19:30:00,5.186534,0.704,0.0773799999999999,4.482534,0.10033350022999986
1135,2017-01-12 19:45:00,4.5895528,0.704,0.0773799999999999,3.8855528,0.08878489891599987
1136,2017-01-12 20:00:00,2.6531146000000003,0.664,0.06195,1.9891146000000002,0.0410901123675
1137,2017-01-12 20:15:00,1.848631,0.664,0.06195,1.184631,0.028630672612499998
1138,2017-01-12 20:30:00,4.3519484,0.664,0.06195,3.6879484000000002,0.067400800845
1139,2017-01-12 20:45:00,3.8922144,0.664,0.06195,3.2282143999999997,0.060280670519999996
1140,2017-01-12 21:00:00,3.0505082000000003,0.61,0.05293,2.4405082000000005,0.040365849756500004
1141,2017-01-12 21:15:00,1.7668014,0.61,0.05293,1.1568014,0.0233791995255
1142,2017-01-12 21:30:00,1.6633802,0.61,0.05293,1.0533801999999999,0.0220106784965
1143,2017-01-12 21:45:00,1.8024786,0.61,0.05293,1.1924785999999998,0.0238512980745
1144,2017-01-12 22:00:00,1.6460122,0.562,0.04158,1.0840121999999999,0.017110296819
1145,2017-01-12 22:15:00,1.5763604,0.562,0.04158,1.0143604,0.016386266358
1146,2017-01-12 22:30:00,1.687153,0.562,0.04158,1.1251529999999998,0.017537955435
1147,2017-01-12 22:45:00,1.7114554,0.562,0.04158,1.1494554,0.017790578883
1148,2017-01-12 23:00:00,1.4376048,0.536,0.0379399999999999,0.9016047999999999,0.013635681527999962
1149,2017-01-12 23:15:00,1.2311261999999998,0.536,0.0379399999999999,0.6951261999999998,0.011677232006999968
1150,2017-01-12 23:30:00,1.1643018,0.536,0.0379399999999999,0.6283018,0.011043402572999971
1151,2017-01-12 23:45:00,0.870392,0.536,0.0379399999999999,0.334392,0.008255668119999978
1152,2017-01-13 00:00:00,0.7804378000000001,0.556,0.03519,0.22443780000000002,0.006865901545500001
1153,2017-01-13 00:15:00,0.6338476,0.556,0.03519,0.0778475999999999,0.005576274260999999
1154,2017-01-13 00:30:00,0.7229878000000001,0.556,0.03519,0.16698780000000002,0.0063604851705
1155,2017-01-13 00:45:00,0.68147,0.556,0.03519,0.12546999999999997,0.005995232325
1156,2017-01-13 01:00:00,0.6795306,0.63,0.03344,0.04953059999999998,0.0056808758159999995
1157,2017-01-13 01:15:00,0.6924322,0.63,0.03344,0.06243220000000005,0.005788733192
1158,2017-01-13 01:30:00,0.6544232000000001,0.63,0.03344,0.02442320000000009,0.005470977952000001
1159,2017-01-13 01:45:00,0.6972798,0.63,0.03344,0.0672798,0.005829259127999999
1160,2017-01-13 02:00:00,0.6848078000000001,0.804,0.03244,-0.11919219999999997,0.0055537912580000005
1161,2017-01-13 02:15:00,0.7192500000000001,0.804,0.03244,-0.08474999999999999,0.0058331175
1162,2017-01-13 02:30:00,0.8543959999999999,0.804,0.03244,0.050395999999999885,0.006929151559999998
1163,2017-01-13 02:45:00,0.6774658,0.804,0.03244,-0.12653420000000004,0.005494247638
1164,2017-01-13 03:00:00,0.7947983999999999,0.964,0.0298,-0.16920160000000006,0.005921248079999999
1165,2017-01-13 03:15:00,0.7354145999999999,0.964,0.0298,-0.22858540000000005,0.005478838769999999
1166,2017-01-13 03:30:00,0.7597605999999999,0.964,0.0298,-0.20423940000000007,0.005660216469999999
1167,2017-01-13 03:45:00,0.8074408,0.964,0.0298,-0.1565592,0.006015433959999999
1168,2017-01-13 04:00:00,0.7243862000000001,0.902,0.02925,-0.17761379999999993,0.005297074087500001
1169,2017-01-13 04:15:00,0.7370958000000001,0.902,0.02925,-0.16490419999999995,0.005390013037500001
1170,2017-01-13 04:30:00,0.7861628,0.902,0.02925,-0.11583719999999997,0.005748815475
1171,2017-01-13 04:45:00,0.7656022,0.902,0.02925,-0.1363978,0.0055984660875
1172,2017-01-13 05:00:00,0.848038,1.188,0.03064,-0.339962,0.006495971079999999
1173,2017-01-13 05:15:00,0.7567056,1.188,0.03064,-0.43129439999999997,0.005796364896
1174,2017-01-13 05:30:00,0.8880446,1.188,0.03064,-0.2999554,0.0068024216359999995
1175,2017-01-13 05:45:00,0.8926447999999999,1.188,0.03064,-0.29535520000000004,0.006837659168
1176,2017-01-13 06:00:00,1.08335,1.332,0.03727,-0.24865000000000004,0.010094113625
1177,2017-01-13 06:15:00,1.6062314,1.332,0.03727,0.2742313999999999,0.014966061069499999
1178,2017-01-13 06:30:00,1.5952202,1.332,0.03727,0.2632201999999999,0.014863464213499999
1179,2017-01-13 06:45:00,1.7047662,1.332,0.03727,0.3727661999999998,0.0158841590685
1180,2017-01-13 07:00:00,2.4178128,1.182,0.0469799999999999,1.2358128000000002,0.02839721133599994
1181,2017-01-13 07:15:00,2.0967396,1.182,0.0469799999999999,0.9147395999999999,0.024626206601999944
